15587:11270,6223,16861,22238,61228,16866,54390,3522,55118,16610
15591:3243,4040,1997,17908,67582,27480,36397,48042,75388,45567
15599:6732,217,1187,571,4008,4169,787,16366,891,11839
15600:
15601:358,61,4993,1102,1762,495,5632,430,2048,9163
15604:4174,690,554,1424,5542,15454,4813,530,7270,101
15608:873,654,302,4107,8,101,1568,199,17,1065
15609:650,1558,1196,2030,859,4181,61,285,15583,591
15621:8733,1002,2370,224,6517,4792,30946,4071,2833,2153
15625:58,1410,2101,5117,363,564,4292,1744,1382,199
15631:118705,34973
15640:8,301,84,6353,289,1603,42805,117373,873,38995
15648:40840,39440,10883,19378,4671,33708,8759,11737,7926,102233
15654:1205,3976,1410,508,47203,5150,6172,827,7158,363
15666:
15671:
15690:710,226,19524,3704,70,101,94,873,17,25
15715:13838,97097,165,1382,17150,3250,95360,62285,2801,65974
15724:38177,7841,1119,17,295,8151,654,1389,698,15
15725:669,64076,26232,32794,21836,3172,21771,1527,1352,78060
15737:24011,13848,12657,49558,5480,11019,46591,31720,38251,11859
15752:61,1220,1558,1187,76,8,15207,65648,3429,354
15760:15521,18851,3067,4619,46855,31938,35589,578,19056,13510
15773:3028,2734,654,1896,40224,16512,40182,402,4326,1220
15774:12657,24011,49558,11019,7521,5480,13848,46591,31843,38251
15782:101,17,1589,2433,616,554,4456,14685,84,302
15794:17,23071,485,23271,394,52797,30682,21562,17106,33609
15809:1171,59979,23190,5651,8673,15553,546,78445,14151,69996
15835:17,378,32656,1930,8,518,285,616,89432,119615
15857:58,124,14768,23297,3693,10871,17979,188,27138,31804
15858:10039,5097,2139,3568,4743,890,18425,361,866,698
15860:11834,4071,2259,76,1124,1326,2685,801,30478,3186
15866:88743,32353,2988,7166,3144,1318,2641,5025,3774,47750
15882:564,1119,508,1140,8037,8881,1555,1449,1395,112325
15889:45460,14793,31108,4148,27317,144,88139,18164,24058,8901
15890:17424,113497,1202,28140,2342,2030,1405,1119,1881,30
15908:9289,8321,11563,17567,3471,247,45956,61049,15685,38027
15914:1344,19585,43624,1374,1393,5996,205,4003,787,8946
15917:6284,4542,47687,2469,755,3798,15900,720,162,6207
15918:59544,1471,84,616,754,106,12291,34772,1424,18884
15935:4422,2302,1086,29039,79582,28922,26311,8058,81350,52271
15940:1549,483,1424,194,58,3101,81,564,2456,650
15950:12657,24011,49558,11019,7521,662,13848,46591,31843,38251
15963:6576,14046,787,4003,43624,1374,19585,25829,12886,7210
15977:10869,4326,16512,40182,40224,40414,40225,402,633,38525
15988:669,17,429,89793,101660,91198,121522,109628,1643,110559
15999:59526,8579,94,8151,10445,5799,1598,931,5142,28428
16008:34324,38576,2302,12976,4049,1162,38448,735,32608,15976
16017:65260,508,16235,564,17,298,76,55238,31186,88710
16020:
16021:
16043:47309,8769,1152,117,698,624,1023,70,28608,106680
16062:
16065:1535,7800,6026,6284,1476,21141,4627,14700,15914,47687
16074:11822,32569,93336,85935,74280,54763,76183,61929,6916,81
16088:24218,3943,10960,690,21556,24630,4173,37032,1676,66
16093:8011,374,356,14565,5925,1820,24502,12023,5514,1790
16097:684,16406,12093,8783,4146,8129,25351,57791,5357,8927
16099:5538,984,135,29475,6097,5480,5557,2642,564,101
16112:861,4181,542,211,9929,564,3250,6925,1614,3234
16113:554,813,7287,2641,402,47750,5025,52785,5905,787
16122:6450,3233,398,2311,5230,696,24630,96,14046,3014
16132:2302,554,327,780,198,630,34592,2410,330,3775
16137:21175,11333,1034,13683,81,1555,15739,33987,77283,2785
16141:8457,6284,1116,6073,239,15900,37814,47687,162,3798
16151:521,449,15122,3965,22,366,109,6249,6203,16508
16167:780,17317,60876,244,8,17769,718,986,119686,4048
16169:8596,17,1050,9968,23962,427,2326,564,486,155
16185:353,568,1403,103510,49653,358,2024,5117,21578,37151
16186:
16187:14546,8630,45648,45831,470,1435,35840,7407,5495,11670
16192:19244,23317,99734,85292,45791,36401,1989,9961
16217:564,2460,2318,801,719,1081,760,1124,4856,40
16231:719,984,5480,2642,2153,8733,1069,19962,801,10267
16233:5928,44069,9711,1200,720,409,3929,289,17,6284
16234:10559,11759,24778,50876,12571,23239,4119,52216,19962,13013
16235:
16238:
16256:47048,17990,66853,64137,8988,67895,98747,115205,9419,7067
16269:17,138,224,84,58,76,1164,29,1102,866
16277:983,4181,1044,1476,2607,1023,18896,101155,80253,42003
16287:2268,774,1074,1744,285,245,559,5117,471,364
16292:17,564,226,67305,6231,7573,205,117,29,138
16297:
16301:17,4542,866,96,1023,1462,361,29,510,302
16302:11355,17607,68630,6,28398,2698,69414,4449,14809,6691
16305:1476,12175,510,16512,402,4326,40182,40225,40224,2342
16309:101,2734,7166,786,4886,3730,1896,289,3028,1510
16329:302,245,84,2030,564,1382,2618,101,616,112150
16330:12625,645,4276,624,13177,101,14992,4025,16909,16595
16335:153,38963,194,39589,4364,2369,3976,39701,928,21764
16337:28590,34196,20730,500,1616,24016,24225,83102,81,347
16338:9876,51168,34883,64627,100950,72528,47447,30303,26886,30854
16352:151,2615,2428,2535,4619,31938,15521,18851,6511,1811
16380:
16388:542,101,289,650,17,407,11633,76,20356,7146
16411:2548,15772,27070,1884,1790,986,2068,4179,14900,226
16422:35781,7441,1050,23962,9968,6142,165,14155,33552,10892
16447:76,361,224,829,7194,13468,17934,2868,9482,3
16449:14884,92128,95752,3752,100592,77346,15956,45447,690,803
16465:37332,67812,58227,23161,26628,13411,33833,93721,2548,92592
16467:5494,49581,542,38295,138,654,10244,30,616,29
16474:32,358,15201,41207,110711,4349,3730,3319,3162,30912
16493:15510,8134,2658,131,301,26895,9217,92623,2941,15761
16495:1065,1382,1127,508,1551,2302,947,20549,678,2950
16515:2302,2193,58,931,630,28926,2379,96720,61651,32166
16522:7006,5395,4012,179,16084,15976,40048,119,1091,3841
16524:22105,3246,24431,1002,3307,94992,20602,114506,46521,4198
16525:616,76,654,58,873,302,564,327,238,62
16530:15466,52474,21043,21699,4958,52103,12909,3932,763,17901
16531:
16532:11435,36268,42479,119,4292,508,17,30278,361,32295
16552:8,65,1065,21548,44634,12961,2597,518,7248,84
16553:9352,15845,6577,23517,1394,11603,970,2168,70,518
16554:14768,188,124,23297,17979,3693,27138,32088,2268,31610
16558:
16568:1382,1023,1126,4187,18943,378,3014,17667,8011,17
16628:2538,9035,755,2469,720,3798,162,15900,62,3143
16639:8891,28400,4394,12207,23285,6097,32100,574,54984,9265
16640:14768,188,124,23297,17979,3693,27138,32088,2268,31610
16641:402,633,16512,4326,40224,40182,3249,1220,2831,3190
16642:459,7590,3137,1133,1884,1405,79141,61291,4813,86590
16643:27999,35840,14546,8630,45648,45831,470,1435,2967,5495
16666:118783,15064,95078,84927,65613,63242,74385,43753,55209,36825
16667:2548,465,1002,18897,3307,2983,58853,55663,197,4140
16674:5484,858,88,430,4886,1476,899,7166,2076,12175
16679:12905,15298,79442,7157,92717,94070,112864,73470,119108,83851
16710:23299,34030,25013,32160,25101,15517,29977,12300,10733,104903
16714:8457,2024,3429,9250,205,29895,9347,32831,2168,43567
16775:9354,48208,3041,67574,64,731,140,10503,10404,32648
16776:720,205,6855,239,4542,6284,2429,673,24296,16764
16796:90600,79013,37147,7401,31468,37152,35165,17,2852,104811
16799:94,63335,58089,18062,7611,65119,322,3008,901,41190
16812:1326,4792,15537,12118,2103,19962,46591,12657,14226,22159
16815:15917,19378,22132,26535,2543,4625,857,2293,35039,4918
16833:337,77581,385,805,16881,11281,3250,92129,28511,62840
16838:1256,32713,118827,11932,2955,76063,431,29731,8,39395
16839:15607,1476,2469,755,3798,15900,47687,162,720,6207
16858:
16859:101934,114572,20266
16860:1970,76,698,654,2139,190,58,1069,564,38984
16878:931,17979,3693,10871,1332,29136,23297,7377,124,949
16887:363,66,28094,239,7800,6284,4627,3798,15900,162
16890:4048,13502,5708,19487,6996,10859,23688,4106,430,1168
16891:
16896:97,1208,650,6916,9929,161,13500,1864,11605,4444
16898:23768,96618,78387
16918:5648,12396,101968,99978,110448,90678,57509,377,68653,6983
16926:1476,12175,23867,1277,1510,6582,786,16205,40225,40224
16929:4586,10316,4798,5676,730,659,719,2153,40,14082
16945:650,17,568,402,542,616,518,1558,101,76
16954:8055,88,2076,101,858,5542,26889,7438,15873,4181
16961:311,288,2935,1190,361,76,101,12151,736,6369
16972:
16980:81,76,226,96472,2414,25481,2063,1344,719,1884
16983:16595,1065,101,1424,19585,43624,1393,205,4003,1374
16993:17,302,616,8,363,568,1196,124,29,899
17006:407,2557,409,9741,7270,554,10638,1804,4174,11344
17007:1762,239,1476,6284,2469,720,755,3798,162,15900
17008:65,17,654,875,546,2139,3867,483,36729,1521
17020:2364,43624,14046,4003,19585,1393,1374,787,25829,5266
17034:2139,546,1995,1763,26210,866,1728,51199,8818,687
17053:654,3307,2032,7243,268,542,10601,1832,88492,117453
17056:20440,11459,7800,7019,6541,31019,153,4563,25173,11881
17074:102939,4639,95682,37082,13696,4021,1749,20586,112782
17079:224,84,94,1102,361,289,62,29,518,866
17097:17,84,654,302,1133,650,1109,236,327,1822
17099:81,518,1126,6943,878,861,49615,16288,7883,8122
17115:2194,3484,1126,564,2973,25778,40,4880,8008,88623
17116:3282,6320,3060,20245,54427,71248,47278,16009,75100,42203
17117:15868,96317,802,201,5320,12479,82077,12846,40048,4429
17118:66,7800,2469,4627,1804,162,755,3798,15900,62
17147:15560,9354,44628,1986,429,2534,28006,84,49842,37894
17154:28590,81,24225,24016,1616,83102,10236,347,26046,120731
17158:5975,311,4534,8772,226,20288,1023,54685,65729,94173
17159:1987,1410,85059,14521,91845,92295,11369,58650,65815,52631
17164:9981,19224,14546,8630,45831,1435,35840,45648,7407,5495
17165:16210,901,755,2469,3798,15900,162,720,47687,6207
17178:111199,92781,20769
17191:29,1550,301,58,302,84,76,17,285,787
17193:5699,45484,8156,8151,46029,2427,8457,45385,45210,1551
17195:5542,4886,6353,15873,4181,7166,16512,4326,40224,402
17208:385,805,22801,28166,39619,31619,15475,19089,18892,48992
17241:1190,4186,1186,449,5395,786,101720,105545,44794,106245
17243:17,302,901,2935,124,301,29,1476,226,27125
17251:168,10267,2275,5480,661,8860,38375,719,27749,135
17254:105897,84943,30771,111262
17266:238,3319,3162,3730,10965,5275,692,32071,32051,10575
17267:1535,6824,50147,110326,27440,2168,106192,32848,19295,27478
17272:6284,2469,1804,239,755,47687,15900,162,3798,62
17278:4179,197,15772,14900,840,24752,226,1744,2068,986
17279:533,8772,4671,17316,74204,7334,30936,9435,8867,10180
17285:1299,17,60324,70311,78240,1679,8,76,39788,17055
17297:7560,101,363,121088,239,395,2429,5025,2361,13770
17328:1009,61,162,15900,37814,14700,3798,47687,755,3143
17358:6284,483,25173,3805,1567,4181,4627,3646,45258,6439
17363:7800,14559,1804,2469,66,4627,15900,162,47687,37814
17378:89419,15190,5292,14255,1419,43006
17412:1002,2548,65056,89220,11973,1382,891,1446,931,5784
17415:654,354,302,138,736,76,119,116,787,866
17418:40013,7869,20642,1002,30941,1351,104003,40513,4502,92546
17426:
17440:12445,124,14768,23297,3693,10871,17979,188,27138,31804
17448:97351,69325,49343,815,96620,509,834,3373,1131,12190
17461:7615,8772,3484,39440,9169,7926,379,5273,73949,73759
17473:866,76,285,219,375,361,32734,93277,27846,109882
17474:19829,31315,670,33572,14021,19330,16995,698,23970,2139
17475:1804,2469,6284,239,4542,720,755,3798,62,3143
17477:5670,4068,12223,10039,16512,402,40182,633,4326,1220
17484:203,6210,3039,8,95159,4993,62433,2739,353,542
17492:7989,4828,4203,9597,3,692,8665,1217,394,39589
17498:
17499:98858,3723,104100,12929,63712,21279,45611,50378,15284
17513:81,780,508,974,3374,12727,6254,22421,3661,13108
17522:1790,53190,81437,5771,8211,11145,7793,15854,1551,3085
17528:8100,43624,4003,19585,1374,205,1393,14046,787,8946
17530:654,394,17,58,357,1550,564,21149,749,12332
17547:21367,33364,2338,27284,27789,17,483,14314,43989,302
17549:337,385,805,45975,3250,16881,28511,120518,92129,83173
17551:28212,11355,8587,7333,46312,47275,6105,5864,16303,36162
17556:8453,6097,11428,91863,4583,827,61658,26162,1888,44150
17562:103,76,2172,4181,3313,8,1187,7739,2101,7736
17576:1397,2510,4656,14268,4341,6311,8640,50016,13594,7641
17579:
17591:61279,54606,89928,21439,17822,54442,4348,54989,5584
17592:2582,901,3008,58089,18062,63335,62431,9518,43485,51091
17606:5450,4499,12479,5609,2429,223,10792,7217,1731,3093
17620:
17624:358,289,449,29,238,1509,1476,483,2901,5998
17625:94724,34794,19660,35064,35717,5372,15722,28122,24673,20641
17626:17,654,20776,3095,138,5581,3323,302,1937,6549
17642:
17653:1592,3737,3509,99452,669,38165,59416,66166,35946,119864
17671:12442,14728,19666,67357,7558,1039,2193,1009,18700,3420
17688:2361,999,1066,395,15507,1551,1091,18199,34324,518
17689:302,4210,1044,518,29,5638,5413,7841,7006,14152
17695:124,10142,14715,15377,73435,121011,18785,1074,289,699
17716:19908,9554,18716,6125,25956,6186,27339,58399,21587,40222
17731:83875,21666,48613
17749:21552,2583,3020,9080,2620,30235,4664,4045,20467,53321
17753:101,86,289,786,7843,5514,29,1476,19664,1510
17779:84,8,508,2618,162,1476,749,2338,5178,97
17792:21758
17798:17,3955,262,2265,1164,113169,31438,46806,86493,76579
17810:7334,1547,100976,31159,14259,7468,476,7088,8772,1696
17812:246,8457,472,2045,2868,45210,44751,45385,8156,8151
17813:56527,18704,18044,30093,654,12763,931,31609,12710,85828
17831:21825,56263,29778,92830,92244,44510
17844:21361,51772,12269,51714,51699,46999,22245,58257,56834,7465
17863:
17867:92317,95709,13108,70972,76181,58978,95446,28825,58835,15295
17869:16305,987,6244,30736,4293,28467,5480,2833,7838,4873
17890:2406,7448,2512,1546,29543,92494,67080,23523,5693,2467
17897:84,38329,518,8,1102,381,1567,1896,1476,6284
17905:199,654,612,1393,394,302,2618,1541,429,2739
17919:6,1102,2429,84,76,103,97,245,654,518
17921:6127,11671,785,32616,686,226,496,17,81,73942
17922:2379,36414,431,6190,931,787,6001,12485,9439,45648
17925:
17926:
17936:
17937:
17972:17,736,12750,226,43801,6545,2548,3599,370,654
17974:4573,82949,116053,22255,87626,66998,3101,55971,52978,34228
17993:1086,1380,39422,99964,20152,20028,87511,60621,27148,12201
18005:
18030:650,8,1187,12445,22,7070,1762,1186,1102,690
18039:28198,14768,188,124,3693,10871,17979,23297,27138,28604
18042:81,12872,2904,4499,2618,5182,47090,15050,3144,4106
18046:168,1528,1131,463,5557,352,5480,719,6772,14754
18068:26292,120409,103517,79803
18070:1875,4715,26886,379,23297,124,3213,3693,10871,17979
18089:94695,74445,32827,22243,70086,654,225,21001,17,1684
18090:827,6315,441,5083,3506,4421,1205,24564,802,76
18101:1744,14955,13881,378,1340,17,4372,486,10316,62
18123:17,866,302,736,354,654,94,29,616,3347
18127:1784,30543,546,13,38,551,6210,61158,42503,2007
18133:58,239,1239,2030,146,447,302,986,654,1329
18146:8871,226,9100,10054,21568,2733,1344,21333,24645,5363
18147:6284,5117,1187,899,3482,4542,239,45295,755,3798
18163:29,395,239,3,1866,190,3234,5542,1476,654
18165:1684,302,273,4032,616,554,564,101,698,289
18166:755,2469,3798,15900,47687,162,720,62,45295,16210
18182:998,211,2935,1187,6203,9194,33058,55681,500,10239
18186:12625,43485,4068,16512,899,7843,508,4326,402,3661
18187:3256,17,1131,947,1382,378,16978,354,4005,8
18195:101310
18200:1749,32166,947,3756,140,7211,4021,6916,3956,899
18204:177,11497,22655,69494,103120,66537
18208:19378,1011,22132,30533,41972,3695,1189,1748,37440,36218
18209:19845,22155,62468,27473,75946,81399,115887,67745,7243,564
18211:3250,301,571,395,2570,3025,2361,18400,1511,1208
18212:564,4697,736,76,518,654,999,45,32,13273
18261:71764,106016,5328
18272:
18273:10071,5767,928,780,508,262,3939,6395,9790,550
18284:521,493,4005,554,2430,2115,518,5413,147,1510
18306:17431,1186,10040,380,109,204,2429,162,510,15900
18311:81,140,76,226,564,654,3288,1884,348,1069
18316:901,85496,94176,73150,704,2064,1970,38766,44801,85077
18322:4755,189,2880,1527,3172,3107,8848,6434,431,1712
18334:
18337:650,2338,8,1196,2172,5711,1476,2484,188,11208
18360:13826,931,714,873,5450,17979,1332,29136,3693,10871
18365:31004,3137,3661,76137,5567,873,40109,12776,23724,402
18384:2469,720,755,3798,162,15900,62,6207,16210,39846
18392:2172,542,138,8150,42,2657,21817,4886,394,2691
18394:4982,58929,71859,1712,10801,56707,8713,144,103917,2337
18404:61328,28343,4615,13876,217,6836,85297,5602,8803,3197
18405:39959,54010,24058,87930,31108,88139,38535,74316,72348,64501
18411:70,3014,1435,1644,7132,99824,14152,106,15255,974
18416:70240,78947,77092,2316,11146,53371,3834,83608,859,1103
18417:16595,4025,1393,2361,2868,692,11459,1374,19585,205
18433:
18491:70,780,81,6395,14059,14851,616,38863,8808,9790
18496:2153,98159,69655,94976,64864,28400,64764,21577,22159,352
18505:5160,23419,7540,7145,86,35073,2425,16092,493,45678
18510:29,16595,4025,692,8100,616,1424,1374,19585,8946
18525:84433
18545:6,1126,289,718,8187,2770,85192,2935,2917,6450
18561:24032,50463,85656,58835,68947,49652,39860,98736,238,654
18571:61,8,76,358,670,74127,2831,8011,5771,4536
18616:1102,76,650,409,1804,84,65,6284,239,9567
18639:16593,2700,1786,296,542,48775,1683,28031,23061,8962
18648:40,32798,202,12611,262,3233,440,8,698,90000
18657:17,1102,518,84,32591,34325,8813,1291,93445,58253
18663:21410,13054,30954,49744,1276,5602,97,5462,1468,10850
18666:4904,1551,392,654,364,542,1344,616,289,878
18686:12868,7926,39440,9169,46159,5304,3484,70798,7615,26153
18690:1073,23181,25145,64576,1789,55415,1104,15722,13998,23509
18697:3672,17567,88520,13897,3372,43803,52105,37480,5545,69349
18698:27638,97746,65633,8075,18108,9080,10592,16029,102047,27788
18707:
18709:16593,36223,962,61158,486,4798,636,245,289,654
18711:
18712:2523,38152,10695,1449,15854,75801,68735,26193,59616,3684
18713:
18766:736,1102,486,654,76,6968,6,616,564,3234
18810:1804,43611,6284,28094,3798,3736,10040,2469,14700,61011
18815:22,51890,10369,2115,13301,45017,9598,5533,43474,21384
18823:17,4032,14026,4288,301,901,786,62,26883,3429
18827:2600,1787,31223,61242,76,3941,698,7011,5550,12376
18836:381,4542,755,2469,720,3798,162,15900,62,3143
18845:23867,855,1277,32,402,2831,16512,4326,40182,633
18852:7021,3372,9289,10492,8321,3672,19871,1495,13889,52460
18885:302,1764,2139,14885,98734,98077,1435,1790,840,4919
18887:23490,709
18901:692,29,2172,4025,2361,2868,19585,43624,5266,1374
18944:10118,98498,17326,120400,31659,37715,92508,317,2369,1573
18965:82547,111132,111327,109033,6730,101347,102522,111907,63785,118720
18999:10814,1549,1631,59506,1196,5140,50148,5420,128,5956
19001:24170,34289,245,496,6908,57214,93697,87410,60840,115150
19006:
19010:17,1405,190,409,591,225,654,4481,84,1119
19019:21609,16097,43406,32433,7231,302,7166,4034,32,109
19022:262,5767,650,780,217,140,17,7211,229,1435
19025:
19030:
19032:931,17979,23297,3693,10871,29136,1332,124,14768,31870
19043:
19046:9383,53924,74069,97380,25787,110825
19048:3,650,162,84,6,1499,616,76,285,654
19049:970,774,1524,3506,3434,4487,9490,1187,48,899
19050:
19051:1511,2000,1476,29,12175,10869,16512,4326,402,633
19062:1348,1217,50147,16210,27440,105708,2168,4497,27478,11327
19065:34309,32,16823,121315,104871,66418,89015,38549,238,2642
19069:15335,10660,52474,15510,7217,5119,11594,52103,1517,18070
19070:
19094:4239,899,31587,2548,12148,4825,55169,11390,6266,38069
19095:97,364,1262,6,5100,564,58,803,285,17
19096:698,1405,787,361,1023,44237,1164,2139,34396,225
19097:1913,2265,76,1149,22614,14237,11887,17582,51608,8226
19102:6284,239,1476,15,162,15900,37814,14700,3798,47687
19129:
19130:2172,402,43624,4003,19585,205,1393,1374,14046,787
19144:10432,22304,63314,1436,560,210,8737,5464,4900,61861
19148:8322,24933,50871,6856,9674,51232,65063,30815,13077,48823
19156:87246,1991,1007,1002,398,13216,7703,1539,16800,4719
19163:10041,6434,26749,3786,8848,3107,2880,1527,27344,23580
19165:5512,10071,932,65,311,4671,35603,302,1077,2215
19174:14785,6040,35750,3736,708,162,645,140,7317,106944
19176:24835,35847,1446,7188,15695,87429,34,2071,26717,117669
19178:31315,7056,33572,74038,19829,885,14021,89008,26793,32623
19184:
19185:1267,54784,19670,2453,3313,47993,5383,25880,2400,4919
19198:39242,760,42178,21889,14593,7180,14048,39219,352,1124
19199:4755,3107,3172,10041,1352,24581,199,4966,4825,678
19240:1119,736,891,17,2162,564,2935,1187,654,61485
19241:2361,2868,43624,4003,19585,1393,1374,14046,25829,5266
19243:7856,302,31845,564,654,749,105,2609,107541,698
19244:11188,54563,1991,1007,1002,398,7703,16800,4719,8178
19246:13517,4068,1180,1567,6284,8665,3646,6439,859,19188
19259:44253,78321,23200,76009,15816,80259,57646,81243,84294,121206
19262:12272,3008,2582,58089,63335,18062,901,62431,8057,43485
19265:616,654,4522,636,1403,58,3549,32256,39756,3162
19276:29,616,302,15,596,1089,2018,1614,431,288
19277:1744,986,14793,465,3196,10541,226,1790,36493,197
19304:
19307:5097,2139,5670,17,70959,22498,15238,56166,8897,33321
19308:84,12223,4068,5484,402,633,16512,4326,40224,40182
19309:1187,15900,3798,162,47687,14700,37814,755,2469,1983
19320:46773,4793,5117,731,3461,2302,20613,573,179,32429
19328:8322,24933,50871,6856,9674,51232,65063,30815,13077,48823
19343:93612,61118
19354:17,62,10684,45,596,40,262,116949,67366,114321
19355:1970,1389,736,901,285,5292,62533,32223,7338,3737
19356:59903,63060,30606,111200,377,4731,40529
19357:84430,16387,2405,16424,12022,46724,31295,12586,63933,641
19400:8,2484,2618,1476,76,2172,2338,58,5711,302
19405:10333,54903,12009
19410:5145,840,2390,1119,86550,27250,12582,23410,26293,78377
19422:66718,37105,9164,101627,17883,71272,6,101052,97932,29039
19433:24380,535,68645,52732,656
19434:76,82927,986,3360,30196,10048,984,9024,463,15852
19443:
19444:358,866,12722,19217,168,14754,2008,5480,1460,463
19446:11406,15,7815,62,101,1208,12427,3017,902,61347
19447:9745,11826,28362,8384,1624,6,22728,1003,2430,1444
19448:4146,1651,8783,5357,2857,684,10692,6117,76,4093
19452:1476,2430,86,4497,786,1510,12175,19664,40414,5484
19462:6210,44501,24502,1708,3278,219,13522,402,22011,42193
19463:
19467:84,8,508,2618,162,1476,749,2338,5178,97
19468:1960,301,449,167,238,645,2024,749,546,16288
19475:11467,49558,31720,46591,24011,12657,38867,13848,7351,5557
19476:5975,11538,81306,59321,13443,65620,603,78721,91201,77371
19482:6143,834,4664,901,1587,1187,6203,6249,2935,9194
19498:
19503:
19517:6284,2469,1804,239,755,47687,15900,162,3798,62
19528:40537,22689,9790,17025,81,687,26109,15686,3739,10071
19541:70743,33927,16504,37269,533,2006,49359,361,84171,73623
19544:32678,425,20915,1405,7685,6643,41244,44982,53053,101696
19549:20057,11720,23147,1146,636,13468,1558,48066,24558,9239
19554:1896,654,8056,26889,2734,3028,5484,88,7407,7317
19582:
19583:17510,30103,371,34105,802,12251,4547,44904,13469,29262
19626:76,1476,15,3250,61,1682,564,1140,14003,1499
19646:51913,51782,85326,25718,113242,107529,902,970,3506,5998
19680:
19682:12892,194,38963,39589,39701,2369,4364,3976,1456,21764
19692:1606,11355,6105,5864,36162,1190,36796,65949,37425,28212
19705:73512,47258,47435,45390,94906,107882,9942,7407,96844,51236
19707:780,81,11,5767,3819,731,500,5859,8996,10071
19757:6732,2789,224,4187,116253,62040,35034,66672,1620,28513
19759:67245,15565,3008,2582,901,58089,18062,63335,62431,6
19763:19065
19764:289,58,73,3730,90387,1822,12066,4701,2278,9146
19768:3526,103858
19774:500,12625,70,861,285,650,82277,102459,13086,1600
19781:16711,1499,2019,44751,45210,8156,45484,27820,45385,19471
19788:16044,7282,7360,1069,564,3348,2464,25946,2843,670
19814:
19832:790,21813,77618,891,8,908,27340,10408,32060,82092
19847:542,6040,483,2181,616,190,176,15498,25330,68573
19852:
19881:98550,108885,108396,71495,109605,34244,9441,92840,121706,55792
19882:774,624,1002,254,61735,12227,13288,5812,17403,1796
19887:
19893:17,3791,58,262,42291,2024,7585,4802,100691,101629
19950:12750,101,90844,3071,518,23827,58,1508,31488,27788
19965:6874,103,209,650,302,59343,6,29,616,966
19983:
19985:1558,76,1535,1220,358,63357,2691,3429,3841,394
19996:84,8,508,2618,162,1476,749,2338,5178,97
20059:15,54,2166,7145,86,45678,35073,16092,493,327
20067:41171,110585,1119,18025,4364,68854,25486,113546,17007,51760
20073:40552,1995,31797,10154,10275,23354,69996,23190,14151,6643
20074:21438,37348,33130,63947,3270,83010,46234,518,9172,44183
20075:633,3249,402,16512,40182,4326,1220,24108,3190,13599
20094:24835,35847,22937,1131,1446,7188,15695,34,29589,378
20095:1410,518,65,1462,2200,84,48793,112471,108069,17
20115:
20116:
20120:28915,23116,91888,24627,98913,34380,117416,47609,38360,17039
20125:
20160:63990,31781,77194,78564,76477,48960,18376,2077,25818,83703
20161:66494,7841,14476,230,22002,1001,2755,5471,5315,51733
20166:17,616,518,12259,29,354,564,1382,67501,14922
20183:1592,56125,86115,37242,3509,669,99452,3737,38165,2123
20206:719,168,463,10752,877,984,358,15623,1740,4394
20208:
20220:6284,66,1549,239,1476,14700,15900,37814,47687,162
20233:
20234:239,5581,521,1102,289,66,2626,699,226,322
20257:11310,15639,361,7680,48933,616,650,5557,6665,866
20268:
20294:61982,91212,25913,56463,88215,52583,50658,1402,7741,17
20299:18747,8956,50065,1928,21116,8,245,65444,28873,84
20304:
20305:76,624,1558,226,70,2139,10622,3506,26575,2852
20316:395,1832,73,23867,837,4828,179,554,4669,4187
20319:
20322:107413,13320,3886,94885,92023,378,2108,25962,14762,5117
20327:25969,80321,59670
20333:302,616,2769,564,3841,6,674,859,1403,4522
20334:13931,9194,1187,6203,6249,3599,16508,2935,998,6894
20360:9311,84,892,616,236,17083,612,10,564,104736
20378:8150,901,12915,14554,15534,8919,3288,12217,2059,10676
20379:76,66494,14476,230,22002,1001,7841,2755,11153,5315
20380:1102,1762,138,11039,736,301,155,718,3375,947
20381:
20394:28605,54099,110318,41101,11241,9915,28760,102041,113362,58923
20395:616,18903,4032,654,7003,43649,302,429,4210,58
20409:
20420:
20438:40800,76265,26165,7212,39684,7082,32568,23213,30669,28323
20439:
20440:4146,59009,4110,46844,10692,9314,10302
20441:5991,39589,38963,39701,4364,4628,2369,194,3976,9311
20443:1023,2454,1125,3680,5346,86612,4664,162,1267,17055
20456:14559,4702,755,3798,15900,47687,162,2469,62,6011
20463:8783,16372,302,73127,24647,46024,1651,21500,93628,14112
20465:364,303,9342,92247,9111,31910,78541,8861,63223,35630
20466:9594,4671,7468,1077,1468,17,7622,1547,23556,3039
20473:80985,16438,80969,30490,92419,29856,92878,92958,91839,832
20497:6495,22108,1091,79575,175,17501
20498:101,17,6,76,1119,8,302,354,1044,86
20507:13341,1397,6311,14268,603,39399,5975,15506,8772,28670
20512:13817,18082,4249,1352,564,441,2548,11662,21344,21406
20520:1131,10180,533,38804,47372,6774,1600,3808,17508,23370
20544:
20545:87564,87515,1786,2311,12133,5145,12967,4421,2373,4491
20546:43485,1896,101,12223,4497,7166,2734,88,289,4886
20547:429,226,17,3789,8,861,422,327,873,1966
20549:518,496,17,1405,2030,1126,6,76,302,10861
20550:11080,899,95026,101548,38691,115112,81977,2716,6583,13301
20553:45,1357,2687,1561,332,363,1109,11871,5553,2734
20555:2469,720,755,3798,162,15900,62,6207,16210,39846
20556:8322,30815,6856,13077,51232,9674,24933,74475,50871,31597
20572:67829,80923,11839,2117,1023,1164,31621,13751,15444,43493
20582:38940,45,1245,78992,78066,77080,66459,60757,28143,97183
